window_size,send_max_try,request_count,simulation_duration_s,simulator_accuracy,node_count,edge_probability,memory_size,query_time_s,link_rate_pairs_s,link_delay_s,link_buffer,repetitions,seeds,algorithm,congestion_history_weight,mean_request_throughput_pairs_s,throughput_std_pairs_s,total_edr_pairs_s,edr_std_pairs_s,mean_completed_pairs,mean_dropped_pairs,dropped_std_pairs,mean_in_flight_pairs,mean_edr_cv,edr_cv_std,throughput_change_pct_vs_historical,edr_change_pct_vs_historical
6,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,89.626667,7.125697,448.133333,35.628484,4481.333333,199.666667,46.806932,63.000000,0.207639,0.113161,0.000000,0.000000
6,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,92.780000,8.828424,463.900000,44.142119,4639.000000,95.666667,58.976455,64.000000,0.223351,0.078622,3.518298,3.518298
6,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,90.166667,6.962764,450.833333,34.813822,4508.333333,153.333333,14.337209,63.333333,0.198967,0.109371,0.000000,0.000000
6,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,92.813333,8.707534,464.066667,43.537672,4640.666667,77.333333,40.941693,63.666667,0.219387,0.073594,2.935305,2.935305
6,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,89.153333,7.533487,445.766667,37.667434,4457.666667,129.000000,10.614456,64.000000,0.198630,0.107470,0.000000,0.000000
6,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,92.873333,8.535797,464.366667,42.678983,4643.666667,54.000000,17.720045,64.000000,0.211882,0.068143,4.172587,4.172587
6,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,89.546667,7.464768,447.733333,37.323838,4477.333333,118.333333,23.299976,63.333333,0.209224,0.123581,0.000000,0.000000
6,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,92.820000,9.086356,464.100000,45.431780,4641.000000,60.666667,29.227080,64.000000,0.217600,0.085415,3.655450,3.655450
6,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,89.600000,7.128553,448.000000,35.642765,4480.000000,93.000000,8.831761,63.666667,0.199884,0.109069,0.000000,0.000000
6,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,92.473333,9.260415,462.366667,46.302076,4623.666667,53.666667,32.765158,63.666667,0.231448,0.098867,3.206845,3.206845
7,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,86.220000,7.024016,431.100000,35.120080,4311.000000,4665.000000,925.908203,70.000000,0.437248,0.133430,0.000000,0.000000
7,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,86.220000,7.024016,431.100000,35.120080,4311.000000,4665.000000,925.908203,70.000000,0.437248,0.133430,0.000000,0.000000
7,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,93.480000,6.949091,467.400000,34.745455,4674.000000,953.000000,258.210508,72.000000,0.272585,0.076361,0.000000,0.000000
7,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,102.100000,7.891379,510.500000,39.456896,5105.000000,604.666667,230.097564,74.000000,0.245140,0.032865,9.221224,9.221224
7,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,94.586667,6.388351,472.933333,31.941753,4729.333333,659.333333,72.926142,74.666667,0.251832,0.104720,0.000000,0.000000
7,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,101.453333,10.005949,507.266667,50.029747,5072.666667,399.666667,157.996484,73.666667,0.263643,0.078466,7.259656,7.259656
7,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,93.800000,5.922454,469.000000,29.612272,4690.000000,519.333333,21.791946,73.333333,0.246522,0.108454,0.000000,0.000000
7,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,100.486667,10.680903,502.433333,53.404515,5024.333333,266.333333,120.128635,74.666667,0.274872,0.086515,7.128643,7.128643
7,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,94.053333,6.159358,470.266667,30.796789,4702.666667,367.000000,18.018509,74.000000,0.244039,0.116646,0.000000,0.000000
7,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,100.106667,10.347010,500.533333,51.735052,5005.333333,199.000000,82.732501,74.333333,0.260439,0.087044,6.436065,6.436065
7,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,93.926667,6.143969,469.633333,30.719845,4696.333333,305.666667,17.016332,74.333333,0.245908,0.105713,0.000000,0.000000
7,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,100.233333,10.045527,501.166667,50.227637,5011.666667,156.666667,71.285030,74.000000,0.262246,0.091585,6.714458,6.714458
7,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,92.433333,6.925149,462.166667,34.625745,4621.666667,265.666667,7.717225,74.333333,0.252319,0.118600,0.000000,0.000000
7,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,99.926667,10.174233,499.633333,50.871166,4996.333333,122.666667,49.222849,74.666667,0.265826,0.086703,8.106744,8.106744
7,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,92.540000,8.191524,462.700000,40.957620,4627.000000,225.666667,22.895900,74.000000,0.246333,0.129083,0.000000,0.000000
7,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,99.533333,9.612940,497.666667,48.064702,4976.666667,103.666667,26.449113,74.666667,0.269563,0.078267,7.557092,7.557092
7,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,92.166667,7.073261,460.833333,35.366305,4608.333333,184.666667,23.098822,74.333333,0.256453,0.119815,0.000000,0.000000
7,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,99.233333,9.809632,496.166667,49.048162,4961.666667,86.666667,33.330000,74.666667,0.275012,0.080742,7.667269,7.667269
7,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,92.526667,7.114386,462.633333,35.571930,4626.333333,157.333333,15.542058,74.000000,0.247216,0.127935,0.000000,0.000000
7,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,99.573333,10.347771,497.866667,51.738853,4978.666667,75.000000,23.338095,74.666667,0.263076,0.080576,7.615822,7.615822
8,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,87.613333,6.818726,438.066667,34.093629,4380.666667,6704.000000,1168.685016,81.000000,0.525476,0.111977,0.000000,0.000000
8,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,87.613333,6.818726,438.066667,34.093629,4380.666667,6704.000000,1168.685016,81.000000,0.525476,0.111977,0.000000,0.000000
8,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,98.300000,7.798581,491.500000,38.992905,4915.000000,1313.000000,380.416438,81.666667,0.315523,0.084169,0.000000,0.000000
8,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,108.300000,9.980675,541.500000,49.903373,5415.000000,929.666667,332.490936,84.666667,0.315110,0.045020,10.172940,10.172940
8,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,98.793333,7.228468,493.966667,36.142342,4939.666667,861.333333,160.067347,83.000000,0.317991,0.113963,0.000000,0.000000
8,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,108.506667,10.490432,542.533333,52.452158,5425.333333,557.666667,204.894011,84.666667,0.327495,0.058260,9.831972,9.831972
8,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,98.140000,6.319304,490.700000,31.596519,4907.000000,661.666667,55.162387,84.333333,0.321235,0.113117,0.000000,0.000000
8,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,105.606667,11.450675,528.033333,57.253374,5280.333333,406.333333,157.061205,85.000000,0.340832,0.088388,7.608179,7.608179
8,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,98.473333,6.605499,492.366667,33.027497,4923.666667,456.333333,35.159952,84.000000,0.307703,0.112000,0.000000,0.000000
8,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,106.260000,11.520150,531.300000,57.600752,5313.000000,281.000000,90.568574,85.000000,0.320201,0.083417,7.907386,7.907386
8,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,96.553333,5.610950,482.766667,28.054748,4827.666667,416.333333,24.997778,83.666667,0.316662,0.116133,0.000000,0.000000
8,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,104.573333,11.748048,522.866667,58.740238,5228.666667,223.000000,85.724364,85.000000,0.327949,0.102591,8.306290,8.306290
8,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,96.380000,6.495311,481.900000,32.476556,4819.000000,327.000000,22.992752,84.333333,0.313918,0.118472,0.000000,0.000000
8,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,105.986667,11.636681,529.933333,58.183407,5299.333333,186.000000,67.828214,85.333333,0.315270,0.095928,9.967490,9.967490
8,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,96.680000,5.859511,483.400000,29.297554,4834.000000,297.333333,26.599916,85.000000,0.313903,0.121080,0.000000,0.000000
8,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,106.266667,11.396635,531.333333,56.983175,5313.333333,155.333333,63.876617,85.333333,0.331815,0.090307,9.915874,9.915874
8,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,95.246667,7.292852,476.233333,36.464260,4762.333333,261.000000,27.652607,85.000000,0.324682,0.126169,0.000000,0.000000
8,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,104.560000,11.261415,522.800000,56.307075,5228.000000,136.000000,65.503181,85.333333,0.333741,0.099715,9.778120,9.778120
8,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,95.566667,7.201969,477.833333,36.009844,4778.333333,214.333333,2.494438,85.333333,0.319669,0.120142,0.000000,0.000000
8,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,104.633333,11.272342,523.166667,56.361709,5231.666667,131.333333,63.020279,84.333333,0.339273,0.103514,9.487269,9.487269
9,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,89.500000,6.912308,447.500000,34.561539,4475.000000,8706.000000,1331.204217,89.000000,0.559470,0.142287,0.000000,0.000000
9,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,89.500000,6.912308,447.500000,34.561539,4475.000000,8706.000000,1331.204217,89.000000,0.559470,0.142287,0.000000,0.000000
9,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,103.540000,6.103529,517.700000,30.517645,5177.000000,1721.333333,415.513605,93.000000,0.359110,0.061322,0.000000,0.000000
9,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,114.093333,10.221081,570.466667,51.105403,5704.666667,1258.000000,405.209411,94.333333,0.347210,0.040834,10.192518,10.192518
9,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,103.913333,8.212614,519.566667,41.063068,5195.666667,962.333333,269.392320,95.000000,0.352040,0.092123,0.000000,0.000000
9,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,113.893333,11.623899,569.466667,58.119494,5694.666667,731.666667,255.097803,95.000000,0.355594,0.072620,9.604157,9.604157
9,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,102.486667,5.296775,512.433333,26.483873,5124.333333,757.333333,85.826699,95.666667,0.353662,0.108839,0.000000,0.000000
9,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,112.186667,11.947824,560.933333,59.739118,5609.333333,543.000000,179.621825,95.333333,0.359937,0.090957,9.464646,9.464646
9,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,102.500000,4.824272,512.500000,24.121360,5125.000000,545.333333,62.510444,94.666667,0.335882,0.107120,0.000000,0.000000
9,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,111.006667,12.190940,555.033333,60.954701,5550.333333,393.666667,127.593974,94.666667,0.354442,0.101630,8.299187,8.299187
9,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,101.786667,6.295021,508.933333,31.475105,5089.333333,473.666667,41.515727,94.333333,0.346552,0.121609,0.000000,0.000000
9,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,111.060000,11.848961,555.300000,59.244803,5553.000000,290.333333,92.449386,95.666667,0.355181,0.096878,9.110558,9.110558
9,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,101.406667,6.649999,507.033333,33.249996,5070.333333,334.333333,29.533409,95.000000,0.342860,0.126653,0.000000,0.000000
9,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,110.033333,10.904755,550.166667,54.523777,5501.666667,233.333333,69.139151,94.333333,0.353014,0.105255,8.507002,8.507002
9,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,100.753333,4.884815,503.766667,24.424077,5037.666667,285.666667,12.256518,95.666667,0.347617,0.113381,0.000000,0.000000
9,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,109.506667,12.166241,547.533333,60.831205,5475.333333,201.666667,81.126787,95.666667,0.358009,0.111852,8.687885,8.687885
9,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,100.913333,6.646309,504.566667,33.231545,5045.666667,253.333333,27.523727,96.000000,0.337339,0.124058,0.000000,0.000000
9,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,108.860000,11.922997,544.300000,59.614987,5443.000000,167.333333,64.339378,95.333333,0.368760,0.110884,7.874744,7.874744
9,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,100.060000,6.606744,500.300000,33.033720,5003.000000,239.333333,36.114017,95.666667,0.354275,0.126302,0.000000,0.000000
9,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,108.746667,11.694242,543.733333,58.471208,5437.333333,151.666667,56.758749,95.666667,0.365836,0.110687,8.681458,8.681458
10,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,92.340000,5.935925,461.700000,29.679623,4617.000000,10688.333333,1481.144002,103.000000,0.586368,0.162425,0.000000,0.000000
10,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,92.340000,5.935925,461.700000,29.679623,4617.000000,10688.333333,1481.144002,103.000000,0.586368,0.162425,0.000000,0.000000
10,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,109.713333,8.068644,548.566667,40.343222,5485.666667,2211.333333,480.529107,101.000000,0.418269,0.061823,0.000000,0.000000
10,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,118.566667,10.599426,592.833333,52.997128,5928.333333,1672.333333,479.802969,105.666667,0.377819,0.038249,8.069514,8.069514
10,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,108.353333,7.002292,541.766667,35.011458,5417.666667,1139.666667,248.914086,103.333333,0.399710,0.065040,0.000000,0.000000
10,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,118.660000,11.662224,593.300000,58.311120,5933.000000,985.000000,267.268903,105.000000,0.384514,0.055366,9.512090,9.512090
10,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,108.240000,6.667013,541.200000,33.335067,5412.000000,870.333333,119.402215,105.333333,0.402549,0.084789,0.000000,0.000000
10,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,118.213333,12.500628,591.066667,62.503138,5910.666667,698.666667,213.307811,106.333333,0.402080,0.079943,9.214092,9.214092
10,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,106.806667,5.712310,534.033333,28.561551,5340.333333,644.333333,99.469705,104.333333,0.407363,0.075118,0.000000,0.000000
10,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,117.193333,12.654868,585.966667,63.274341,5859.666667,535.000000,175.706194,105.000000,0.403716,0.098682,9.724736,9.724736
10,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,106.486667,7.658552,532.433333,38.292761,5324.333333,525.666667,109.399370,105.000000,0.400852,0.111404,0.000000,0.000000
10,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,115.726667,13.408468,578.633333,67.042342,5786.333333,407.333333,126.185930,105.333333,0.404399,0.091946,8.677143,8.677143
10,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,105.660000,6.156817,528.300000,30.784087,5283.000000,399.000000,62.870237,106.000000,0.405683,0.105202,0.000000,0.000000
10,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,114.913333,12.827100,574.566667,64.135499,5745.666667,327.333333,105.151742,106.000000,0.416858,0.099603,8.757650,8.757650
10,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,105.000000,7.026825,525.000000,35.134124,5250.000000,356.666667,83.746973,106.333333,0.403158,0.103866,0.000000,0.000000
10,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,114.333333,12.702129,571.666667,63.510647,5716.666667,266.000000,88.547539,106.000000,0.409783,0.111986,8.888889,8.888889
10,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,103.366667,7.151715,516.833333,35.758573,5168.333333,315.000000,75.701167,104.666667,0.405860,0.123565,0.000000,0.000000
10,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,113.726667,10.235368,568.633333,51.176839,5686.333333,220.000000,70.370448,106.333333,0.407751,0.097305,10.022573,10.022573
10,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,105.020000,6.000089,525.100000,30.000444,5251.000000,235.000000,36.083237,106.333333,0.393244,0.103191,0.000000,0.000000
10,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,113.346667,11.928971,566.733333,59.644856,5667.333333,187.333333,51.648384,105.333333,0.404284,0.101579,7.928649,7.928649
11,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,93.346667,4.533088,466.733333,22.665441,4667.333333,12551.333333,1589.874698,114.000000,0.617406,0.087543,0.000000,0.000000
11,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,93.346667,4.533088,466.733333,22.665441,4667.333333,12551.333333,1589.874698,114.000000,0.617406,0.087543,0.000000,0.000000
11,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,110.600000,8.086136,553.000000,40.430681,5530.000000,2767.333333,591.360766,113.000000,0.420097,0.064242,0.000000,0.000000
11,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,119.960000,10.983782,599.800000,54.918910,5998.000000,2218.666667,635.279116,114.333333,0.388159,0.038492,8.462929,8.462929
11,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,109.913333,7.584130,549.566667,37.920648,5495.666667,1476.666667,358.824315,116.000000,0.412149,0.062770,0.000000,0.000000
11,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,120.640000,10.586268,603.200000,52.931339,6032.000000,1241.333333,317.616470,117.000000,0.382825,0.040189,9.759204,9.759204
11,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,109.693333,7.299467,548.466667,36.497336,5484.666667,1028.000000,188.304718,114.666667,0.386394,0.070559,0.000000,0.000000
11,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,119.873333,10.149684,599.366667,50.748421,5993.666667,875.000000,190.369816,115.666667,0.382367,0.039935,9.280418,9.280418
11,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,109.706667,6.414345,548.533333,32.071725,5485.333333,719.666667,147.205827,115.666667,0.381701,0.074129,0.000000,0.000000
11,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,118.773333,11.729954,593.866667,58.649770,5938.666667,661.333333,156.755294,116.666667,0.398049,0.062087,8.264463,8.264463
11,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,109.046667,5.726531,545.233333,28.632654,5452.333333,585.666667,77.572905,116.666667,0.393796,0.079214,0.000000,0.000000
11,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,118.466667,11.558839,592.333333,57.794194,5923.333333,492.666667,90.337638,116.333333,0.396996,0.057305,8.638503,8.638503
11,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,109.666667,5.521892,548.333333,27.609459,5483.333333,451.333333,44.063086,116.666667,0.376655,0.068805,0.000000,0.000000
11,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,117.466667,11.108391,587.333333,55.541956,5873.333333,391.000000,81.108980,115.333333,0.379234,0.070106,7.112462,7.112462
11,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,108.060000,5.695776,540.300000,28.478881,5403.000000,374.000000,15.641824,116.000000,0.381839,0.073492,0.000000,0.000000
11,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,116.593333,11.990633,582.966667,59.953167,5829.666667,329.666667,72.706411,117.000000,0.389632,0.077468,7.896847,7.896847
11,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,107.413333,5.882615,537.066667,29.413073,5370.666667,369.000000,103.124520,116.000000,0.393905,0.080223,0.000000,0.000000
11,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,116.706667,11.813679,583.533333,59.068397,5835.333333,266.000000,50.523922,116.000000,0.390758,0.077544,8.651936,8.651936
11,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,106.806667,5.186375,534.033333,25.931877,5340.333333,267.333333,30.901276,116.333333,0.378798,0.069761,0.000000,0.000000
11,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,116.666667,11.173974,583.333333,55.869869,5833.333333,220.666667,45.536310,117.333333,0.391227,0.069148,9.231633,9.231633
12,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,historical_only,1.000000,93.113333,4.834662,465.566667,24.173309,4655.666667,14655.666667,1738.768594,120.666667,0.616860,0.100623,0.000000,0.000000
12,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,3,101;202;303,real_time_memory_aware,0.500000,93.113333,4.834662,465.566667,24.173309,4655.666667,14655.666667,1738.768594,120.666667,0.616860,0.100623,0.000000,0.000000
